x_nm,y_nm,O1s_atomic_percent
20.0000,12.5000,40.239246
20.2500,12.5000,38.188532
20.5000,12.5000,36.743293
20.7500,12.5000,38.696368
21.0000,12.5000,38.564547
21.2500,12.5000,36.003344
21.5000,12.5000,37.514047
21.7500,12.5000,39.421485
22.0000,12.5000,35.387918
22.2500,12.5000,35.390115
22.5000,12.5000,39.024995
22.7500,12.5000,39.586425
23.0000,12.5000,35.699953
23.2500,12.5000,38.431664
23.5000,12.5000,35.804453
23.7500,12.5000,37.919892
0.0000,12.7500,38.684372
0.2500,12.7500,38.679568
0.5000,12.7500,39.110228
0.7500,12.7500,41.939183
1.0000,12.7500,41.946855
1.2500,12.7500,42.339418
1.5000,12.7500,40.553601
1.7500,12.7500,44.590894
2.0000,12.7500,44.456299
2.2500,12.7500,46.292910
2.5000,12.7500,47.944828
2.7500,12.7500,49.077150
3.0000,12.7500,48.842777
3.2500,12.7500,49.864336
3.5000,12.7500,52.679390
3.7500,12.7500,53.819328
4.0000,12.7500,56.701912
4.2500,12.7500,57.799715
4.5000,12.7500,58.800468
4.7500,12.7500,61.533020
5.0000,12.7500,62.713264
5.2500,12.7500,62.588508
5.5000,12.7500,66.325522
5.7500,12.7500,67.307025
6.0000,12.7500,67.110510
6.2500,12.7500,71.715229
6.5000,12.7500,69.742758
6.7500,12.7500,73.374092
7.0000,12.7500,74.804210
7.2500,12.7500,76.062950
7.5000,12.7500,78.986855
7.7500,12.7500,79.854439
8.0000,12.7500,77.760527
8.2500,12.7500,80.328333
8.5000,12.7500,81.136105
8.7500,12.7500,81.230469
9.0000,12.7500,80.438619
9.2500,12.7500,81.264593
9.5000,12.7500,79.085424
9.7500,12.7500,77.991453
10.0000,12.7500,80.080934
10.2500,12.7500,77.802194
10.5000,12.7500,76.857841
10.7500,12.7500,77.643922
11.0000,12.7500,74.273493
11.2500,12.7500,74.357129
11.5000,12.7500,71.086750
11.7500,12.7500,67.603068
12.0000,12.7500,66.476403
12.2500,12.7500,63.902955
12.5000,12.7500,63.426598
12.7500,12.7500,63.110874
13.0000,12.7500,60.498785
13.2500,12.7500,57.277250
13.5000,12.7500,58.280722
13.7500,12.7500,56.362086
14.0000,12.7500,51.976192
14.2500,12.7500,49.807839
14.5000,12.7500,49.125663
14.7500,12.7500,49.447688
15.0000,12.7500,48.410905
15.2500,12.7500,47.212226
15.5000,12.7500,43.504138
15.7500,12.7500,42.057203
16.0000,12.7500,44.295950
16.2500,12.7500,41.707694
16.5000,12.7500,42.408807
16.7500,12.7500,40.336632
17.0000,12.7500,43.037494
17.2500,12.7500,40.064751
17.5000,12.7500,41.797961
17.7500,12.7500,40.124890
18.0000,12.7500,37.414639
18.2500,12.7500,40.098647
18.5000,12.7500,40.067447
18.7500,12.7500,40.037989
19.0000,12.7500,37.804771
19.2500,12.7500,38.262793
19.5000,12.7500,36.446660
19.7500,12.7500,35.671348
20.0000,12.7500,35.822743
20.2500,12.7500,39.319507
20.5000,12.7500,37.349904
20.7500,12.7500,38.557610
21.0000,12.7500,37.089148
21.2500,12.7500,39.623143
21.5000,12.7500,39.743329
21.7500,12.7500,39.452383
22.0000,12.7500,39.377415
22.2500,12.7500,36.387299
22.5000,12.7500,35.324624
22.7500,12.7500,36.142610
23.0000,12.7500,37.669557
23.2500,12.7500,36.263244
23.5000,12.7500,38.993532
23.7500,12.7500,37.017138
0.0000,13.0000,37.374330
0.2500,13.0000,42.024255
0.5000,13.0000,40.235864
0.7500,13.0000,39.466518
1.0000,13.0000,41.494816
1.2500,13.0000,41.721172
1.5000,13.0000,42.608386
1.7500,13.0000,44.584823
2.0000,13.0000,42.968647
2.2500,13.0000,46.295402
2.5000,13.0000,45.531099
2.7500,13.0000,45.745766
3.0000,13.0000,47.292160
3.2500,13.0000,49.224652
3.5000,13.0000,53.028112
3.7500,13.0000,52.982055
4.0000,13.0000,52.440308
4.2500,13.0000,55.723919
4.5000,13.0000,56.278110
4.7500,13.0000,57.424138
5.0000,13.0000,60.391715
5.2500,13.0000,61.969389
5.5000,13.0000,64.813968
5.7500,13.0000,65.116072
6.0000,13.0000,68.090242
6.2500,13.0000,69.391958
6.5000,13.0000,72.082790
6.7500,13.0000,76.724558
7.0000,13.0000,75.024131
7.2500,13.0000,79.116964
7.5000,13.0000,80.786719
7.7500,13.0000,80.691365
8.0000,13.0000,79.414029
8.2500,13.0000,79.886808
8.5000,13.0000,80.433880
8.7500,13.0000,82.977227
9.0000,13.0000,83.148931
9.2500,13.0000,79.744929
9.5000,13.0000,82.897512
9.7500,13.0000,79.282642
10.0000,13.0000,79.477812
10.2500,13.0000,79.081472
10.5000,13.0000,80.000902
10.7500,13.0000,74.784416
11.0000,13.0000,72.508499
11.2500,13.0000,74.890073
11.5000,13.0000,73.504673
11.7500,13.0000,71.573849
12.0000,13.0000,66.136740
12.2500,13.0000,64.083068
12.5000,13.0000,61.747542
12.7500,13.0000,64.260530
13.0000,13.0000,62.311417
13.2500,13.0000,56.863518
13.5000,13.0000,58.698831
13.7500,13.0000,53.147166
14.0000,13.0000,51.798367
14.2500,13.0000,50.898092
14.5000,13.0000,48.475480
14.7500,13.0000,49.990367
15.0000,13.0000,48.123948
15.2500,13.0000,48.725311
15.5000,13.0000,47.001371
15.7500,13.0000,46.902654
16.0000,13.0000,44.861017
16.2500,13.0000,44.687568
16.5000,13.0000,40.974809
16.7500,13.0000,42.217622
17.0000,13.0000,39.829780
17.2500,13.0000,38.024343
17.5000,13.0000,41.888506
17.7500,13.0000,41.533181
18.0000,13.0000,38.126351
18.2500,13.0000,41.300663
18.5000,13.0000,36.670363
18.7500,13.0000,36.106505
19.0000,13.0000,36.840225
19.2500,13.0000,36.086196
19.5000,13.0000,37.732812
19.7500,13.0000,39.769784
20.0000,13.0000,36.089410
20.2500,13.0000,36.088673
20.5000,13.0000,37.817861
20.7500,13.0000,35.203853
21.0000,13.0000,37.450525
21.2500,13.0000,35.417428
21.5000,13.0000,36.383208
21.7500,13.0000,39.585479
22.0000,13.0000,39.561513
22.2500,13.0000,37.318934
22.5000,13.0000,39.646453
22.7500,13.0000,35.600188
23.0000,13.0000,36.561357
23.2500,13.0000,36.010958
23.5000,13.0000,39.025594
23.7500,13.0000,36.146926
0.0000,13.2500,41.200072
0.2500,13.2500,40.483779
0.5000,13.2500,40.062920
0.7500,13.2500,41.518620
1.0000,13.2500,39.885237
1.2500,13.2500,44.188466
1.5000,13.2500,42.753429
1.7500,13.2500,44.585659
2.0000,13.2500,42.794236
2.2500,13.2500,47.469461
2.5000,13.2500,47.904342
2.7500,13.2500,48.402672
3.0000,13.2500,47.540717
3.2500,13.2500,48.752068
3.5000,13.2500,49.986257
3.7500,13.2500,51.851606
4.0000,13.2500,56.960213
4.2500,13.2500,56.481289
4.5000,13.2500,56.096637
4.7500,13.2500,60.778997
5.0000,13.2500,63.268233
5.2500,13.2500,64.766906
5.5000,13.2500,64.575520
5.7500,13.2500,67.463518
6.0000,13.2500,67.559453
6.2500,13.2500,70.646635
6.5000,13.2500,71.359857
6.7500,13.2500,73.411337
7.0000,13.2500,77.750365
7.2500,13.2500,79.992133
7.5000,13.2500,78.556028
7.7500,13.2500,81.684654
8.0000,13.2500,78.835686
8.2500,13.2500,80.432780
8.5000,13.2500,81.846543
8.7500,13.2500,81.119757
9.0000,13.2500,82.484438
9.2500,13.2500,79.630315
9.5000,13.2500,82.509889
9.7500,13.2500,81.163018
10.0000,13.2500,81.956750
10.2500,13.2500,78.268826
10.5000,13.2500,77.545665
10.7500,13.2500,76.158526
11.0000,13.2500,74.832318
11.2500,13.2500,71.126906
11.5000,13.2500,72.766467
11.7500,13.2500,68.300179
12.0000,13.2500,67.659681
12.2500,13.2500,68.321355
12.5000,13.2500,63.974714
12.7500,13.2500,63.912165
13.0000,13.2500,60.207802
13.2500,13.2500,56.913022
13.5000,13.2500,55.595943
13.7500,13.2500,57.322326
14.0000,13.2500,52.725379
14.2500,13.2500,53.698819
14.5000,13.2500,48.060015
14.7500,13.2500,49.558689
15.0000,13.2500,47.741592
15.2500,13.2500,48.817295
15.5000,13.2500,45.257378
15.7500,13.2500,44.773909
16.0000,13.2500,42.211504
16.2500,13.2500,41.161103
16.5000,13.2500,40.684472
16.7500,13.2500,42.167762
17.0000,13.2500,41.952448
17.2500,13.2500,38.513803
17.5000,13.2500,39.851299
17.7500,13.2500,38.309427
18.0000,13.2500,37.245058
18.2500,13.2500,41.150826
18.5000,13.2500,40.999374
18.7500,13.2500,38.571701
19.0000,13.2500,37.602628
19.2500,13.2500,37.287704
19.5000,13.2500,36.193918
19.7500,13.2500,36.237682
20.0000,13.2500,36.744791
20.2500,13.2500,37.570120
20.5000,13.2500,36.723186
20.7500,13.2500,37.351046
21.0000,13.2500,36.848647
21.2500,13.2500,36.173648
21.5000,13.2500,35.958305
21.7500,13.2500,36.585081
22.0000,13.2500,36.350413
22.2500,13.2500,35.963861
22.5000,13.2500,37.123371
22.7500,13.2500,35.990845
23.0000,13.2500,37.367627
23.2500,13.2500,35.444769
23.5000,13.2500,36.249527
23.7500,13.2500,35.415436
0.0000,13.5000,40.934254
0.2500,13.5000,39.688610
0.5000,13.5000,42.471584
0.7500,13.5000,40.743883
1.0000,13.5000,40.151641
1.2500,13.5000,43.594992
1.5000,13.5000,43.306076
1.7500,13.5000,42.333677
2.0000,13.5000,46.062631
2.2500,13.5000,43.010437
2.5000,13.5000,48.626208
2.7500,13.5000,45.271505
3.0000,13.5000,48.452353
3.2500,13.5000,51.740900
3.5000,13.5000,53.269810
3.7500,13.5000,53.704458
4.0000,13.5000,57.413557
4.2500,13.5000,56.376623
4.5000,13.5000,57.804226
4.7500,13.5000,62.056459
5.0000,13.5000,61.615088
5.2500,13.5000,63.311278
5.5000,13.5000,63.551397
5.7500,13.5000,67.956407
6.0000,13.5000,67.531824
6.2500,13.5000,70.315002
6.5000,13.5000,74.086866
6.7500,13.5000,73.273215
7.0000,13.5000,77.811074
7.2500,13.5000,77.137717
7.5000,13.5000,80.673941
7.7500,13.5000,82.038444
8.0000,13.5000,78.830156
8.2500,13.5000,82.340009
8.5000,13.5000,82.017522
8.7500,13.5000,82.799156
9.0000,13.5000,83.893957
9.2500,13.5000,83.176832
9.5000,13.5000,82.094576
9.7500,13.5000,80.882684
10.0000,13.5000,79.345545
10.2500,13.5000,77.738167
10.5000,13.5000,78.396214
10.7500,13.5000,74.557225
11.0000,13.5000,73.410492
11.2500,13.5000,73.801346
11.5000,13.5000,71.174309
11.7500,13.5000,72.284076
12.0000,13.5000,69.130862
12.2500,13.5000,64.548122
12.5000,13.5000,66.110240
12.7500,13.5000,64.960339
13.0000,13.5000,60.941025
13.2500,13.5000,59.346059
13.5000,13.5000,57.329158
13.7500,13.5000,57.083063
14.0000,13.5000,55.584773
14.2500,13.5000,53.373484
14.5000,13.5000,49.541262
14.7500,13.5000,50.371570
15.0000,13.5000,46.872249
15.2500,13.5000,48.193387
15.5000,13.5000,46.289934
15.7500,13.5000,45.349691
16.0000,13.5000,44.232764
16.2500,13.5000,44.438492
16.5000,13.5000,41.201968
16.7500,13.5000,43.379446
17.0000,13.5000,41.019339
17.2500,13.5000,38.114018
17.5000,13.5000,42.021822
17.7500,13.5000,41.932315
18.0000,13.5000,39.190923
18.2500,13.5000,38.762468
18.5000,13.5000,36.535473
18.7500,13.5000,37.390425
19.0000,13.5000,39.635856
19.2500,13.5000,39.219029
19.5000,13.5000,37.468836
19.7500,13.5000,36.199144
20.0000,13.5000,40.296828
20.2500,13.5000,39.148398
20.5000,13.5000,39.902181
20.7500,13.5000,39.184519
21.0000,13.5000,37.869494
21.2500,13.5000,39.173222
21.5000,13.5000,36.623558
21.7500,13.5000,39.478400
22.0000,13.5000,36.581641
22.2500,13.5000,36.351376
22.5000,13.5000,38.918716
22.7500,13.5000,38.687847
23.0000,13.5000,38.212298
23.2500,13.5000,38.585226
23.5000,13.5000,38.457552
23.7500,13.5000,35.323029
0.0000,13.7500,37.697470
0.2500,13.7500,38.037349
0.5000,13.7500,38.613754
0.7500,13.7500,40.696935
1.0000,13.7500,39.482022
1.2500,13.7500,42.093764
1.5000,13.7500,41.785518
1.7500,13.7500,44.357846
2.0000,13.7500,41.886876
2.2500,13.7500,43.507306
2.5000,13.7500,45.359733
2.7500,13.7500,47.602594
3.0000,13.7500,47.434641
3.2500,13.7500,50.633314
3.5000,13.7500,52.131832
3.7500,13.7500,52.314816
4.0000,13.7500,57.205417
4.2500,13.7500,56.010947
4.5000,13.7500,56.819643
4.7500,13.7500,57.943131
5.0000,13.7500,61.933559
5.2500,13.7500,64.328765
5.5000,13.7500,67.528294
5.7500,13.7500,69.659883
6.0000,13.7500,70.128422
6.2500,13.7500,69.514629
6.5000,13.7500,71.234157
6.7500,13.7500,72.578372
7.0000,13.7500,78.191824
7.2500,13.7500,75.743537
7.5000,13.7500,81.558599
7.7500,13.7500,80.916604
8.0000,13.7500,82.773759
8.2500,13.7500,84.180618
8.5000,13.7500,81.058907
8.7500,13.7500,80.777844
9.0000,13.7500,81.806349
9.2500,13.7500,82.309222
9.5000,13.7500,82.279849
9.7500,13.7500,82.720133
10.0000,13.7500,82.052595
10.2500,13.7500,77.899632
10.5000,13.7500,76.337264
10.7500,13.7500,76.755094
11.0000,13.7500,74.084000
11.2500,13.7500,73.528815
11.5000,13.7500,69.675457
11.7500,13.7500,67.967892
12.0000,13.7500,66.852498
12.2500,13.7500,65.253343
12.5000,13.7500,66.930447
12.7500,13.7500,64.465069
13.0000,13.7500,59.028170
13.2500,13.7500,61.247662
13.5000,13.7500,57.973777
13.7500,13.7500,53.725135
14.0000,13.7500,54.672380
14.2500,13.7500,50.075227
14.5000,13.7500,51.252323
14.7500,13.7500,49.707362
15.0000,13.7500,48.150994
15.2500,13.7500,45.963513
15.5000,13.7500,46.937706
15.7500,13.7500,46.708411
16.0000,13.7500,45.965866
16.2500,13.7500,41.590692
16.5000,13.7500,42.876884
16.7500,13.7500,40.299110
17.0000,13.7500,39.473995
17.2500,13.7500,38.405970
17.5000,13.7500,38.065985
17.7500,13.7500,37.197214
18.0000,13.7500,40.435540
18.2500,13.7500,39.650359
18.5000,13.7500,39.996468
18.7500,13.7500,38.201472
19.0000,13.7500,39.510960
19.2500,13.7500,39.086815
19.5000,13.7500,38.207029
19.7500,13.7500,37.541740
20.0000,13.7500,37.785480
20.2500,13.7500,35.358529
20.5000,13.7500,38.352153
20.7500,13.7500,39.551625
21.0000,13.7500,39.940830
21.2500,13.7500,35.817002
21.5000,13.7500,36.871120
21.7500,13.7500,35.665269
22.0000,13.7500,37.526699
22.2500,13.7500,38.395989
22.5000,13.7500,36.414086
22.7500,13.7500,38.036934
23.0000,13.7500,36.321342
23.2500,13.7500,37.129932
23.5000,13.7500,37.139064
23.7500,13.7500,35.744979
0.0000,14.0000,37.734228
0.2500,14.0000,37.566451
0.5000,14.0000,42.524974
0.7500,14.0000,41.770543
1.0000,14.0000,40.200746
1.2500,14.0000,39.623115
1.5000,14.0000,41.349520
1.7500,14.0000,42.629802
2.0000,14.0000,42.895025
2.2500,14.0000,44.723537
2.5000,14.0000,44.008781
2.7500,14.0000,47.597847
3.0000,14.0000,48.751102
3.2500,14.0000,48.633309
3.5000,14.0000,51.855929
3.7500,14.0000,51.603666
4.0000,14.0000,54.762099
4.2500,14.0000,56.161618
4.5000,14.0000,60.171800
4.7500,14.0000,58.891439
5.0000,14.0000,61.944913
5.2500,14.0000,65.091345
5.5000,14.0000,64.492506
5.7500,14.0000,69.011434
6.0000,14.0000,68.950480
6.2500,14.0000,69.448220
6.5000,14.0000,75.630332
6.7500,14.0000,73.584665
7.0000,14.0000,76.384509
7.2500,14.0000,76.262090
7.5000,14.0000,76.545882
7.7500,14.0000,79.125490
8.0000,14.0000,80.094244
8.2500,14.0000,80.018910
8.5000,14.0000,80.086970
8.7500,14.0000,81.566954
9.0000,14.0000,83.661248
9.2500,14.0000,84.276562
9.5000,14.0000,79.484330
9.7500,14.0000,82.875926
10.0000,14.0000,79.672001
10.2500,14.0000,79.324025
10.5000,14.0000,79.145604
10.7500,14.0000,74.536885
11.0000,14.0000,73.118375
11.2500,14.0000,72.515511
11.5000,14.0000,71.312695
11.7500,14.0000,68.729549
12.0000,14.0000,68.951595
12.2500,14.0000,68.203118
12.5000,14.0000,63.094374
12.7500,14.0000,63.264475
13.0000,14.0000,61.838913
13.2500,14.0000,60.245426
13.5000,14.0000,56.331922
13.7500,14.0000,53.502153
14.0000,14.0000,51.150799
14.2500,14.0000,50.506616
14.5000,14.0000,49.563337
14.7500,14.0000,49.011802
15.0000,14.0000,46.785399
15.2500,14.0000,44.195259
15.5000,14.0000,47.111944
15.7500,14.0000,46.156809
16.0000,14.0000,44.815118
16.2500,14.0000,42.033530
16.5000,14.0000,40.431575
16.7500,14.0000,41.410408
17.0000,14.0000,39.222915
17.2500,14.0000,40.423294
17.5000,14.0000,41.671203
17.7500,14.0000,38.279622
18.0000,14.0000,37.112444
18.2500,14.0000,41.014007
18.5000,14.0000,37.767843
18.7500,14.0000,38.195017
19.0000,14.0000,40.541142
19.2500,14.0000,38.118228
19.5000,14.0000,38.690126
19.7500,14.0000,39.171843
20.0000,14.0000,40.318432
20.2500,14.0000,37.236087
20.5000,14.0000,40.173586
20.7500,14.0000,36.495712
21.0000,14.0000,38.355833
21.2500,14.0000,36.402557
21.5000,14.0000,40.008767
21.7500,14.0000,36.101524
22.0000,14.0000,36.281772
22.2500,14.0000,38.771728
22.5000,14.0000,39.141533
22.7500,14.0000,37.926958
23.0000,14.0000,36.128916
23.2500,14.0000,39.327494
23.5000,14.0000,36.293773
23.7500,14.0000,38.358298
0.0000,14.2500,39.763182
0.2500,14.2500,38.821552
0.5000,14.2500,39.816327
0.7500,14.2500,42.338625
1.0000,14.2500,43.581448
1.2500,14.2500,43.789515
1.5000,14.2500,40.986167
1.7500,14.2500,43.699306
2.0000,14.2500,43.890414
2.2500,14.2500,44.265099
2.5000,14.2500,45.893300
2.7500,14.2500,47.383994
3.0000,14.2500,50.857463
3.2500,14.2500,49.906153
3.5000,14.2500,49.963251
3.7500,14.2500,53.037849
4.0000,14.2500,54.114813
4.2500,14.2500,56.791243
4.5000,14.2500,58.171930
4.7500,14.2500,60.188099
5.0000,14.2500,60.283331
5.2500,14.2500,64.394322
5.5000,14.2500,63.847464
5.7500,14.2500,66.616504
6.0000,14.2500,68.304712
6.2500,14.2500,71.586344
6.5000,14.2500,73.142907
6.7500,14.2500,73.782832
7.0000,14.2500,74.755821
7.2500,14.2500,77.066071
7.5000,14.2500,78.153763
7.7500,14.2500,78.229405
8.0000,14.2500,79.042578
8.2500,14.2500,81.799213
8.5000,14.2500,81.581434
8.7500,14.2500,82.793501
9.0000,14.2500,82.544567
9.2500,14.2500,80.527597
9.5000,14.2500,79.579950
9.7500,14.2500,78.847181
10.0000,14.2500,81.438107
10.2500,14.2500,76.348828
10.5000,14.2500,76.908425
10.7500,14.2500,76.672463
11.0000,14.2500,76.113936
11.2500,14.2500,75.075927
11.5000,14.2500,70.286060
11.7500,14.2500,68.923540
12.0000,14.2500,68.090406
12.2500,14.2500,66.580982
12.5000,14.2500,64.775737
12.7500,14.2500,59.961802
13.0000,14.2500,60.763341
13.2500,14.2500,56.344885
13.5000,14.2500,54.656095
13.7500,14.2500,55.622624
14.0000,14.2500,53.220171
14.2500,14.2500,52.174449
14.5000,14.2500,50.086113
14.7500,14.2500,48.342047
15.0000,14.2500,48.091947
15.2500,14.2500,48.404943
15.5000,14.2500,45.112640
15.7500,14.2500,44.813549
16.0000,14.2500,43.213132
16.2500,14.2500,40.537569
16.5000,14.2500,41.079484
16.7500,14.2500,39.665476
17.0000,14.2500,42.798753
17.2500,14.2500,42.373148
17.5000,14.2500,40.939688
17.7500,14.2500,40.440282
18.0000,14.2500,37.166971
18.2500,14.2500,38.826913
18.5000,14.2500,36.977985
18.7500,14.2500,36.561405
19.0000,14.2500,37.046386
19.2500,14.2500,38.204863
19.5000,14.2500,38.048816
19.7500,14.2500,37.586883
20.0000,14.2500,38.549289
20.2500,14.2500,36.821956
20.5000,14.2500,39.769391
20.7500,14.2500,38.696290
21.0000,14.2500,39.343078
21.2500,14.2500,37.270790
21.5000,14.2500,36.655375
21.7500,14.2500,39.338469
22.0000,14.2500,35.507624
22.2500,14.2500,35.951514
22.5000,14.2500,37.384782
22.7500,14.2500,39.926344
23.0000,14.2500,35.411141
23.2500,14.2500,35.467348
23.5000,14.2500,36.026010
23.7500,14.2500,36.550475
0.0000,14.5000,40.914829
0.2500,14.5000,38.294859
0.5000,14.5000,42.431313
0.7500,14.5000,40.333959
1.0000,14.5000,43.523402
1.2500,14.5000,41.165191
1.5000,14.5000,41.014193
1.7500,14.5000,44.716158
2.0000,14.5000,43.019952
2.2500,14.5000,44.328400
2.5000,14.5000,46.364883
2.7500,14.5000,45.028684
3.0000,14.5000,50.608368
3.2500,14.5000,51.869382
3.5000,14.5000,50.661440
3.7500,14.5000,55.122956
4.0000,14.5000,53.526347
4.2500,14.5000,58.073572
4.5000,14.5000,56.218009
4.7500,14.5000,61.533291
5.0000,14.5000,59.115583
5.2500,14.5000,62.284543
5.5000,14.5000,66.238958
5.7500,14.5000,69.064113
6.0000,14.5000,68.152985
6.2500,14.5000,70.055446
6.5000,14.5000,74.780080
6.7500,14.5000,75.942573
7.0000,14.5000,74.481371
7.2500,14.5000,79.098131
7.5000,14.5000,78.155769
7.7500,14.5000,79.122190
8.0000,14.5000,80.022246
8.2500,14.5000,81.433717
8.5000,14.5000,82.812780
8.7500,14.5000,81.563015
9.0000,14.5000,80.093897
9.2500,14.5000,81.847662
9.5000,14.5000,81.873091
9.7500,14.5000,79.813569
10.0000,14.5000,81.583467
10.2500,14.5000,78.742077
10.5000,14.5000,74.632943
10.7500,14.5000,73.382296
11.0000,14.5000,76.116887
11.2500,14.5000,72.182186
11.5000,14.5000,72.787694
11.7500,14.5000,70.613458
12.0000,14.5000,69.937108
12.2500,14.5000,67.544684
12.5000,14.5000,66.215935
12.7500,14.5000,61.401986
13.0000,14.5000,58.745938
13.2500,14.5000,59.224058
13.5000,14.5000,54.166059
13.7500,14.5000,56.448410
14.0000,14.5000,51.390912
14.2500,14.5000,52.429204
14.5000,14.5000,51.799487
14.7500,14.5000,47.815296
15.0000,14.5000,45.316289
15.2500,14.5000,46.957513
15.5000,14.5000,43.968525
15.7500,14.5000,46.605264
16.0000,14.5000,44.886940
16.2500,14.5000,41.101310
16.5000,14.5000,44.294069
16.7500,14.5000,39.127207
17.0000,14.5000,41.864529
17.2500,14.5000,38.551671
17.5000,14.5000,40.915610
17.7500,14.5000,41.657021
18.0000,14.5000,39.209310
18.2500,14.5000,37.753051
18.5000,14.5000,36.265800
18.7500,14.5000,40.760347
19.0000,14.5000,39.624111
19.2500,14.5000,36.062879
19.5000,14.5000,38.705668
19.7500,14.5000,39.495744
20.0000,14.5000,37.710988
20.2500,14.5000,38.041191
20.5000,14.5000,38.355588
20.7500,14.5000,36.148570
21.0000,14.5000,38.588414
21.2500,14.5000,36.582147
21.5000,14.5000,39.252843
21.7500,14.5000,38.475612
22.0000,14.5000,35.178902
22.2500,14.5000,39.096858
22.5000,14.5000,35.189749
22.7500,14.5000,39.025646
23.0000,14.5000,37.860380
23.2500,14.5000,39.272086
23.5000,14.5000,39.763861
23.7500,14.5000,38.089304
0.0000,14.7500,39.486067
0.2500,14.7500,41.011068
0.5000,14.7500,41.327740
0.7500,14.7500,41.930327
1.0000,14.7500,39.190204
1.2500,14.7500,39.899724
1.5000,14.7500,43.979740
1.7500,14.7500,42.681758
2.0000,14.7500,44.114742
2.2500,14.7500,43.840709
2.5000,14.7500,44.357301
2.7500,14.7500,49.283143
3.0000,14.7500,46.163365
3.2500,14.7500,49.629072
3.5000,14.7500,50.495678
3.7500,14.7500,50.315417
4.0000,14.7500,55.164891
4.2500,14.7500,57.588075
4.5000,14.7500,58.705551
4.7500,14.7500,58.659153
5.0000,14.7500,63.441836
5.2500,14.7500,65.349691
5.5000,14.7500,65.467657
5.7500,14.7500,65.536178
6.0000,14.7500,68.096437
6.2500,14.7500,70.736963
6.5000,14.7500,71.606098
6.7500,14.7500,71.771703
7.0000,14.7500,76.350623
7.2500,14.7500,76.996613
7.5000,14.7500,79.499810
7.7500,14.7500,79.793484
8.0000,14.7500,78.264764
8.2500,14.7500,80.879136
8.5000,14.7500,78.869979
8.7500,14.7500,82.338020
9.0000,14.7500,80.620938
9.2500,14.7500,79.900013
9.5000,14.7500,79.800513
9.7500,14.7500,80.140869
10.0000,14.7500,78.143183
10.2500,14.7500,79.652833
10.5000,14.7500,74.535672
10.7500,14.7500,74.796052
11.0000,14.7500,75.744566
11.2500,14.7500,71.148121
11.5000,14.7500,69.357288
11.7500,14.7500,66.592360
12.0000,14.7500,65.199938
12.2500,14.7500,63.788323
12.5000,14.7500,62.728656
12.7500,14.7500,61.717315
13.0000,14.7500,61.925210
13.2500,14.7500,60.355995
13.5000,14.7500,56.590805
13.7500,14.7500,52.375249
14.0000,14.7500,52.082840
14.2500,14.7500,51.460306
14.5000,14.7500,51.537780
14.7500,14.7500,46.974931
15.0000,14.7500,49.571178
15.2500,14.7500,45.610429
15.5000,14.7500,47.101803
15.7500,14.7500,44.204255
16.0000,14.7500,41.349121
16.2500,14.7500,42.976366
16.5000,14.7500,42.769530
16.7500,14.7500,39.951141
17.0000,14.7500,42.932250
17.2500,14.7500,38.071003
17.5000,14.7500,39.200231
17.7500,14.7500,39.773796
18.0000,14.7500,40.002128
18.2500,14.7500,41.096363
18.5000,14.7500,40.401393
18.7500,14.7500,38.683856
19.0000,14.7500,38.526092
19.2500,14.7500,40.269124
19.5000,14.7500,38.082786
19.7500,14.7500,38.240404
20.0000,14.7500,36.795730
20.2500,14.7500,40.094839
20.5000,14.7500,38.396137
20.7500,14.7500,37.447040
21.0000,14.7500,37.438794
21.2500,14.7500,39.098877
21.5000,14.7500,35.432514
21.7500,14.7500,39.115553
22.0000,14.7500,39.611415
22.2500,14.7500,38.262795
22.5000,14.7500,38.466590
22.7500,14.7500,37.964682
23.0000,14.7500,36.512403
23.2500,14.7500,37.725632
23.5000,14.7500,35.886748
23.7500,14.7500,38.158071
0.0000,15.0000,37.885664
0.2500,15.0000,38.538446
0.5000,15.0000,39.790284
0.7500,15.0000,38.478664
1.0000,15.0000,42.546638
1.2500,15.0000,41.310037
1.5000,15.0000,40.862953
1.7500,15.0000,41.664567
2.0000,15.0000,41.616431
2.2500,15.0000,47.039300
2.5000,15.0000,45.304747
2.7500,15.0000,48.207713
3.0000,15.0000,46.870321
3.2500,15.0000,51.101632
3.5000,15.0000,48.363820
3.7500,15.0000,49.809835
4.0000,15.0000,52.554460
4.2500,15.0000,56.778321
4.5000,15.0000,55.981226
4.7500,15.0000,58.138447
5.0000,15.0000,60.111175
5.2500,15.0000,60.816228
5.5000,15.0000,63.087641
5.7500,15.0000,67.770338
6.0000,15.0000,68.160110
6.2500,15.0000,68.863391
6.5000,15.0000,68.991572
6.7500,15.0000,74.257429
7.0000,15.0000,74.194261
7.2500,15.0000,75.727945
7.5000,15.0000,73.789753
7.7500,15.0000,77.744077
8.0000,15.0000,76.475827
8.2500,15.0000,78.021651
8.5000,15.0000,79.748816
8.7500,15.0000,80.423599
9.0000,15.0000,78.132768
9.2500,15.0000,77.638014
9.5000,15.0000,80.182608
9.7500,15.0000,79.229208
10.0000,15.0000,76.286833
10.2500,15.0000,78.379499
10.5000,15.0000,73.644737
10.7500,15.0000,73.174452
11.0000,15.0000,73.239347
11.2500,15.0000,71.706115
11.5000,15.0000,70.786092
11.7500,15.0000,66.365927
12.0000,15.0000,64.093139
12.2500,15.0000,63.342920
12.5000,15.0000,64.909691
